GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
common-base-thymeleaf,org.bremersee.thymeleaf,TemplateResource,35,177,12,8,7,38,10,11,0,11
common-base-thymeleaf,org.bremersee.thymeleaf,TemplateResolver,2,26,1,1,0,7,1,4,0,4
